Col1,Col2,Col3,Col4
WPU_TXLKE001.RotorRPM,10/20/2019 19:16:00,87,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:16:10,7,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:16:20,81,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:16:30,78,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:16:40,75,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:16:50,66,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:17:00,39,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:17:10,41,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:17:20,9,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:17:30,38,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:17:40,22,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:17:50,85,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:18:00,23,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:18:10,81,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:18:20,54,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:18:30,22,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:18:40,31,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:18:50,74,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:19:00,60,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:19:10,20,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:19:20,53,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:19:30,59,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:19:40,55,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:19:50,29,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:20:00,37,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:20:10,42,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:20:20,86,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:20:30,41,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:20:40,64,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:20:50,36,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:21:00,83,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:21:10,31,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:21:20,22,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:21:30,34,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:21:40,34,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:21:50,18,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:22:00,95,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:22:10,27,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:22:20,88,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:22:30,75,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:22:40,55,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:22:50,73,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:23:00,16,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:23:10,6,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:23:20,37,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:23:30,18,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:23:40,29,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:23:50,9,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:24:00,31,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:24:10,67,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:24:20,57,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:24:30,47,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:24:40,55,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:24:50,99,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:25:00,70,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:25:10,29,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:25:20,51,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:25:30,53,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:25:40,41,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:25:50,33,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:26:00,80,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:26:10,97,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:26:20,77,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:26:30,72,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:26:40,55,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:26:50,90,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:27:00,63,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:27:10,89,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:27:20,48,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:27:30,36,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:27:40,27,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:27:50,5,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:28:00,85,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:28:10,84,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:28:20,64,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:28:30,79,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:28:40,44,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:28:50,50,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:29:00,92,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:29:10,20,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:29:20,13,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:29:30,78,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:29:40,10,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:29:50,96,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:30:00,79,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:30:10,37,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:30:20,75,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:30:30,22,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:30:40,64,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:30:50,6,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:31:00,67,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:31:10,42,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:31:20,85,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:31:30,55,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:31:40,95,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:31:50,58,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:32:00,96,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:32:10,43,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:32:20,50,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:32:30,46,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:32:40,54,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:32:50,39,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:33:00,61,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:33:10,95,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:33:20,41,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:33:30,52,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:33:40,61,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:33:50,70,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:34:00,36,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:34:10,90,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:34:20,84,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:34:30,2,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:34:40,61,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:34:50,22,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:35:00,21,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:35:10,3,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:35:20,87,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:35:30,80,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:35:40,93,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:35:50,19,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:36:00,16,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:36:10,41,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:36:20,26,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:36:30,43,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:36:40,69,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:36:50,84,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:37:00,20,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:37:10,31,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:37:20,89,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:37:30,7,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:37:40,83,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:37:50,1,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:38:00,99,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:38:10,46,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:38:20,65,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:38:30,73,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:38:40,17,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:38:50,15,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:39:00,56,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:39:10,27,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:39:20,75,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:39:30,5,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:39:40,86,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:39:50,73,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:40:00,21,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:40:10,65,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:40:20,81,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:40:30,63,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:40:40,35,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:40:50,93,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:41:00,70,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:41:10,16,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:41:20,50,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:41:30,32,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:41:40,31,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:41:50,14,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:42:00,14,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:42:10,18,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:42:20,26,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:42:30,56,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:42:40,33,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:42:50,31,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:43:00,81,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:43:10,30,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:43:20,8,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:43:30,84,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:43:40,2,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:43:50,16,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:44:00,57,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:44:10,47,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:44:20,85,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:44:30,72,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:44:40,24,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:44:50,66,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:45:00,43,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:45:10,11,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:45:20,54,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:45:30,52,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:45:40,23,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:45:50,4,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:46:00,4,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:46:10,56,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:46:20,96,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:46:30,96,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:46:40,36,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:46:50,67,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:47:00,51,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:47:10,67,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:47:20,16,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:47:30,51,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:47:40,60,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:47:50,99,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:48:00,89,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:48:10,1,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:48:20,94,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:48:30,45,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:48:40,24,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:48:50,57,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:49:00,66,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:49:10,37,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:49:20,64,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:49:30,66,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:49:40,7,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:49:50,87,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:50:00,9,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:50:10,97,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:50:20,92,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:50:30,83,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:50:40,89,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:50:50,20,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:51:00,60,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:51:10,61,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:51:20,95,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:51:30,22,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:51:40,53,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:51:50,77,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:52:00,35,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:52:10,85,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:52:20,93,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:52:30,40,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:52:40,33,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:52:50,35,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:53:00,99,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:53:10,6,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:53:20,87,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:53:30,86,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:53:40,83,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:53:50,24,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:54:00,72,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:54:10,98,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:54:20,87,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:54:30,97,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:54:40,86,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:54:50,86,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:55:00,40,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:55:10,37,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:55:20,49,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:55:30,9,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:55:40,88,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:55:50,39,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:56:00,75,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:56:10,68,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:56:20,78,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:56:30,95,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:56:40,91,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:56:50,98,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:57:00,4,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:57:10,67,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:57:20,47,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:57:30,17,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:57:40,10,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:57:50,38,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:58:00,64,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:58:10,26,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:58:20,4,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:58:30,29,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:58:40,66,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:58:50,2,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:59:00,1,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:59:10,22,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:59:20,15,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 19:59:30,68,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 19:59:40,12,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 19:59:50,90,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 20:00:00,32,WPU_TXLKE001.RotorRPM01
WPU_TXLKE001.GenWatts,10/20/2019 20:00:10,62,WPU_TXLKE001.GenWatts01
WPU_TXLKE001.GenWattsNew,10/20/2019 20:00:20,75,WPU_TXLKE001.GenWattsNew01
WPU_TXLKE001.RotorRPM,10/20/2019 20:00:30,10,WPU_TXLKE001.RotorRPM01
